"box";"file_no";"vid_row_id";"date_";"vid_action";"datetime_vid";"vid_dur";"vid_comment_txt";"vid_act_se"
"585";"063";"n1";721;2017-06-01;"BACK";2017-06-01 11:22:09.556;NA;"chick";1
"586";"063";"n1";722;2017-06-01;"BACK";2017-06-01 11:22:33.438;NA;"chick";2
"587";"063";"n1";723;2017-06-01;"BACK";2017-06-01 11:22:35.838;NA;"chick";1
"588";"063";"n1";724;2017-06-01;"BACK";2017-06-01 11:22:36.204;NA;"chick";2
"589";"063";"n1";725;2017-06-01;"BACK";2017-06-01 11:22:38.239;NA;"chick";1
"590";"063";"n1";726;2017-06-01;"BACK";2017-06-01 11:22:46.489;NA;"chick";2
"591";"063";"n1";727;2017-06-01;"BACK";2017-06-01 11:22:48.923;NA;"chick";1
"592";"063";"n1";728;2017-06-01;"BACK";2017-06-01 11:23:01.285;NA;"chick";2
"593";"063";"n1";729;2017-06-01;"BACK";2017-06-01 11:23:07.997;NA;"chick";1
"594";"063";"n1";730;2017-06-01;"BACK";2017-06-01 11:23:20.102;NA;"chick";2
"595";"063";"n1";731;2017-06-01;"BACK";2017-06-01 11:23:25.750;NA;"chick";1
"596";"063";"n1";732;2017-06-01;"BACK";2017-06-01 11:23:35.357;NA;"chick";2
"597";"063";"n1";733;2017-06-01;"FRONT";2017-06-01 11:28:42.798;NA;NA;1
"598";"063";"n1";734;2017-06-01;"FRONT";2017-06-01 11:28:46.517;NA;NA;2
"599";"063";"n1";735;2017-06-01;"FRONT";2017-06-01 11:28:52.878;NA;NA;1
"600";"063";"n1";736;2017-06-01;"IN";2017-06-01 11:28:58.026;NA;NA;0
"601";"063";"n1";737;2017-06-01;"OUT";2017-06-01 11:29:06.549;NA;NA;0
"602";"063";"n1";738;2017-06-01;"FRONT";2017-06-01 11:29:23.365;NA;NA;1
"603";"063";"n1";739;2017-06-01;"IN";2017-06-01 11:29:26.351;NA;NA;0
"604";"063";"n1";740;2017-06-01;"OUT";2017-06-01 11:29:37.871;NA;NA;0
"605";"063";"n1";741;2017-06-01;"FRONT";2017-06-01 11:32:04.982;NA;NA;1
"606";"063";"n1";742;2017-06-01;"IN";2017-06-01 11:32:08.477;NA;NA;0
"607";"063";"n1";743;2017-06-01;"BACK";2017-06-01 11:32:22.858;NA;NA;1
"608";"063";"n1";744;2017-06-01;"OUT";2017-06-01 11:32:23.953;NA;NA;0
"609";"063";"n1";745;2017-06-01;"IN";2017-06-01 11:38:15.309;NA;NA;0
"610";"063";"n1";746;2017-06-01;"BACK";2017-06-01 11:38:46.517;NA;NA;1
"611";"063";"n1";747;2017-06-01;"OUT";2017-06-01 11:38:58.757;NA;NA;0
"612";"064";"n1";748;2017-05-18;"pers_trans";2017-05-18 09:58:12.793;7920;"Peter Loes Transponder in Box um 09:58 Uhr";0
"613";"064";"n1";749;2017-05-18;"IN";2017-05-18 10:00:45.917;7920;NA;0
"614";"064";"n1";750;2017-05-18;"OUT";2017-05-18 10:00:55.517;7920;NA;0
"615";"064";"n1";751;2017-05-18;"IN";2017-05-18 10:01:48.556;7920;NA;0
"616";"064";"n1";752;2017-05-18;"OUT";2017-05-18 10:01:57.076;7920;NA;0
"617";"064";"n1";753;2017-05-18;"IN";2017-05-18 10:04:28.157;7920;NA;0
"618";"064";"n1";754;2017-05-18;"OUT";2017-05-18 10:04:46.618;7920;NA;0
"619";"064";"n1";755;2017-05-18;"IN";2017-05-18 10:04:51.798;7920;NA;0
"620";"064";"n1";756;2017-05-18;"OUT";2017-05-18 10:05:31.628;7920;NA;0
"621";"064";"n1";757;2017-05-18;"IN";2017-05-18 10:07:37.157;7920;NA;0
"622";"064";"n1";758;2017-05-18;"BACK";2017-05-18 10:08:24.667;7920;NA;1
"623";"064";"n1";759;2017-05-18;"OUT";2017-05-18 10:08:25.750;7920;NA;0
"624";"064";"n1";760;2017-05-18;"IN";2017-05-18 10:10:48.318;7920;NA;0
"625";"064";"n1";761;2017-05-18;"OUT";2017-05-18 10:10:57.318;7920;NA;0
"626";"064";"n1";762;2017-05-18;"IN";2017-05-18 10:12:22.637;7920;NA;0
"627";"064";"n1";763;2017-05-18;"OUT";2017-05-18 10:12:47.477;7920;NA;0
"628";"064";"n1";764;2017-05-18;"IN";2017-05-18 10:13:01.276;7920;NA;0
"629";"064";"n1";765;2017-05-18;"OUT";2017-05-18 10:13:16.765;7920;NA;0
"630";"064";"n1";766;2017-05-18;"IN";2017-05-18 10:13:45.558;7920;NA;0
"631";"064";"n1";767;2017-05-18;"OUT";2017-05-18 10:13:57.437;7920;NA;0
"632";"064";"n1";768;2017-05-18;"IN";2017-05-18 10:15:02.838;7920;NA;0
"633";"064";"n1";769;2017-05-18;"OUT";2017-05-18 10:15:44.915;7920;NA;0
"634";"064";"n1";770;2017-05-18;"IN";2017-05-18 10:16:33.556;7920;NA;0
"635";"064";"n1";771;2017-05-18;"OUT";2017-05-18 10:16:43.632;7920;NA;0
"636";"064";"n1";772;2017-05-18;"IN";2017-05-18 10:18:18.674;7920;NA;0
"637";"064";"n1";773;2017-05-18;"OUT";2017-05-18 10:19:45.917;7920;NA;0
"638";"064";"n1";774;2017-05-18;"IN";2017-05-18 10:19:48.316;7920;NA;0
"639";"064";"n1";775;2017-05-18;"OUT";2017-05-18 10:20:52.276;7920;NA;0
"640";"064";"n1";776;2017-05-18;"IN";2017-05-18 10:23:15.306;7920;NA;0
"641";"064";"n1";777;2017-05-18;"OUT";2017-05-18 10:24:28.278;7920;NA;0
"642";"064";"n1";778;2017-05-18;"IN";2017-05-18 10:24:30.177;7920;NA;0
"643";"064";"n1";779;2017-05-18;"OUT";2017-05-18 10:24:38.717;7920;NA;0
"644";"064";"n1";780;2017-05-18;"IN";2017-05-18 10:25:28.388;7920;NA;0
"645";"064";"n1";781;2017-05-18;"OUT";2017-05-18 10:25:36.311;7920;NA;0
"646";"064";"n1";782;2017-05-18;"IN";2017-05-18 10:26:14.236;7920;NA;0
"647";"064";"n1";783;2017-05-18;"OUT";2017-05-18 10:26:22.032;7920;NA;0
"648";"064";"n1";784;2017-05-18;"IN";2017-05-18 10:26:52.378;7920;NA;0
"649";"064";"n1";785;2017-05-18;"OUT";2017-05-18 10:27:00.321;7920;NA;0
"650";"064";"n1";786;2017-05-18;"IN";2017-05-18 10:27:43.517;7920;NA;0
"651";"064";"n1";787;2017-05-18;"OUT";2017-05-18 10:27:56.476;7920;NA;0
"652";"064";"n1";788;2017-05-18;"IN";2017-05-18 10:29:40.634;7920;NA;0
"653";"064";"n1";789;2017-05-18;"IN";2017-05-18 10:30:21.197;7920;NA;0
"654";"064";"n1";790;2017-05-18;"OUT";2017-05-18 10:30:23.596;7920;NA;0
"655";"064";"n1";791;2017-05-18;"BACK";2017-05-18 10:30:28.996;7920;NA;1
"656";"064";"n1";792;2017-05-18;"OUT";2017-05-18 10:30:31.276;7920;NA;0
"657";"064";"n1";793;2017-05-18;"IN";2017-05-18 10:31:13.517;7920;NA;0
"658";"064";"n1";794;2017-05-18;"OUT";2017-05-18 10:31:23.358;7920;NA;0
"659";"064";"n1";795;2017-05-18;"IN";2017-05-18 10:32:30.913;7920;NA;0
"660";"064";"n1";796;2017-05-18;"OUT";2017-05-18 10:33:11.474;7920;NA;0
"661";"064";"n1";797;2017-05-18;"IN";2017-05-18 10:34:40.160;7920;NA;0
"662";"064";"n1";798;2017-05-18;"BACK";2017-05-18 10:35:33.437;7920;NA;1
"663";"064";"n1";799;2017-05-18;"OUT";2017-05-18 10:35:40.756;7920;NA;0
"664";"064";"n1";800;2017-05-18;"IN";2017-05-18 10:35:58.878;7920;NA;0
"665";"064";"n1";801;2017-05-18;"OUT";2017-05-18 10:36:21.678;7920;NA;0
"666";"064";"n1";802;2017-05-18;"IN";2017-05-18 10:37:51.078;7920;NA;0
"667";"064";"n1";803;2017-05-18;"OUT";2017-05-18 10:37:58.954;7920;NA;0
"668";"064";"n1";804;2017-05-18;"IN";2017-05-18 10:40:04.635;7920;NA;0
"669";"064";"n1";805;2017-05-18;"BACK";2017-05-18 10:40:15.316;7920;NA;1
"670";"064";"n1";806;2017-05-18;"OUT";2017-05-18 10:40:17.836;7920;NA;0
"671";"064";"n1";807;2017-05-18;"IN";2017-05-18 10:42:14.236;7920;NA;0
"672";"064";"n1";808;2017-05-18;"BACK";2017-05-18 10:43:11.957;7920;NA;1
"673";"064";"n1";809;2017-05-18;"OUT";2017-05-18 10:43:18.917;7920;NA;0
"674";"064";"n1";810;2017-05-18;"IN";2017-05-18 10:45:08.477;7920;NA;0
"675";"064";"n1";811;2017-05-18;"BACK";2017-05-18 10:45:17.710;7920;NA;1
"676";"064";"n1";812;2017-05-18;"OUT";2017-05-18 10:45:21.545;7920;NA;0
"677";"064";"n1";813;2017-05-18;"IN";2017-05-18 10:45:50.717;7920;NA;0
"678";"064";"n1";814;2017-05-18;"OUT";2017-05-18 10:46:03.551;7920;NA;0
"679";"064";"n1";815;2017-05-18;"IN";2017-05-18 10:46:45.071;7920;NA;0
"680";"064";"n1";816;2017-05-18;"OUT";2017-05-18 10:46:53.596;7920;NA;0
"681";"064";"n1";817;2017-05-18;"IN";2017-05-18 10:48:48.318;7920;NA;0
"682";"064";"n1";818;2017-05-18;"BACK";2017-05-18 10:49:11.335;7920;NA;1
"683";"064";"n1";819;2017-05-18;"BACK";2017-05-18 10:49:20.595;7920;NA;2
"684";"064";"n1";820;2017-05-18;"BACK";2017-05-18 10:50:33.673;7920;"BT 1 BACK";1
"685";"064";"n1";821;2017-05-18;"FRONT";2017-05-18 10:51:32.477;7920;"BT 2 fliegt kasten an, sieht BT1 und fliegt sofort wieder weg";1
"686";"064";"n1";822;2017-05-18;"FRONT";2017-05-18 10:51:32.500;7920;"BT 2 off as it sees BT 1";2
"687";"064";"n1";823;2017-05-18;"OUT";2017-05-18 10:51:35.588;7920;"BT 1 OUT";0
"688";"064";"n1";824;2017-05-18;"IN";2017-05-18 10:51:43.036;7920;NA;0
"689";"064";"n1";825;2017-05-18;"OUT";2017-05-18 10:51:53.230;7920;NA;0
"690";"064";"n1";826;2017-05-18;"IN";2017-05-18 10:53:58.997;7920;NA;0
"691";"064";"n1";827;2017-05-18;"OUT";2017-05-18 10:54:06.676;7920;NA;0
"692";"064";"n1";828;2017-05-18;"IN";2017-05-18 10:55:24.076;7920;NA;0
"693";"064";"n1";829;2017-05-18;"BACK";2017-05-18 10:56:42.677;7920;NA;1
"694";"064";"n1";830;2017-05-18;"OUT";2017-05-18 10:56:50.088;7920;NA;0
"695";"064";"n1";831;2017-05-18;"IN";2017-05-18 10:58:38.579;7920;NA;0
"696";"064";"n1";832;2017-05-18;"BACK";2017-05-18 10:58:50.466;7920;NA;1
"697";"064";"n1";833;2017-05-18;"OUT";2017-05-18 10:58:52.990;7920;NA;0
"698";"064";"n1";834;2017-05-18;"IN";2017-05-18 11:00:40.982;7920;NA;0
"699";"064";"n1";835;2017-05-18;"BACK";2017-05-18 11:01:16.638;7920;NA;1
"700";"064";"n1";836;2017-05-18;"OUT";2017-05-18 11:01:20.703;7920;NA;0
"701";"064";"n1";837;2017-05-18;"IN";2017-05-18 11:06:51.201;7920;NA;0
"702";"064";"n1";838;2017-05-18;"BACK";2017-05-18 11:07:03.924;7920;NA;1
"703";"064";"n1";839;2017-05-18;"OUT";2017-05-18 11:07:06.920;7920;NA;0
"704";"064";"n1";840;2017-05-18;"IN";2017-05-18 11:07:39.915;7920;NA;0
"705";"064";"n1";841;2017-05-18;"OUT";2017-05-18 11:07:53.226;7920;NA;0
"706";"064";"n1";842;2017-05-18;"IN";2017-05-18 11:09:28.522;7920;NA;0
"707";"064";"n1";843;2017-05-18;"OUT";2017-05-18 11:09:48.082;7920;NA;0
"708";"064";"n1";844;2017-05-18;"IN";2017-05-18 11:19:29.239;7920;NA;0
"709";"064";"n1";845;2017-05-18;"OUT";2017-05-18 11:20:15.197;7920;NA;0
"710";"064";"n1";846;2017-05-18;"IN";2017-05-18 11:20:16.157;7920;NA;0
"711";"064";"n1";847;2017-05-18;"OUT";2017-05-18 11:20:26.719;7920;NA;0
"712";"064";"n1";848;2017-05-18;"IN";2017-05-18 11:20:58.997;7920;NA;0
"713";"064";"n1";849;2017-05-18;"OUT";2017-05-18 11:21:09.437;7920;NA;0
"714";"064";"n1";850;2017-05-18;"IN";2017-05-18 11:22:18.799;7920;NA;0
"715";"064";"n1";851;2017-05-18;"OUT";2017-05-18 11:22:32.720;7920;NA;0
"716";"064";"n1";852;2017-05-18;"IN";2017-05-18 11:22:47.243;7920;NA;0
"717";"064";"n1";853;2017-05-18;"OUT";2017-05-18 11:22:58.397;7920;NA;0
"718";"064";"n1";854;2017-05-18;"IN";2017-05-18 11:23:13.507;7920;NA;0
"719";"064";"n1";855;2017-05-18;"OUT";2017-05-18 11:23:22.401;7920;NA;0
"720";"064";"n1";856;2017-05-18;"IN";2017-05-18 11:23:36.315;7920;NA;0
"721";"064";"n1";857;2017-05-18;"OUT";2017-05-18 11:23:42.069;7920;NA;0
"722";"064";"n1";858;2017-05-18;"IN";2017-05-18 11:24:54.789;7920;NA;0
"723";"064";"n1";859;2017-05-18;"OUT";2017-05-18 11:25:04.638;7920;NA;0
"724";"064";"n1";860;2017-05-18;"IN";2017-05-18 11:26:18.783;7920;NA;0
"725";"064";"n1";861;2017-05-18;"OUT";2017-05-18 11:26:27.438;7920;NA;0
"726";"064";"n1";862;2017-05-18;"IN";2017-05-18 11:26:48.436;7920;NA;0
"727";"064";"n1";863;2017-05-18;"OUT";2017-05-18 11:26:57.069;7920;NA;0
"728";"064";"n1";864;2017-05-18;"IN";2017-05-18 11:27:39.917;7920;NA;0
"729";"064";"n1";865;2017-05-18;"BACK";2017-05-18 11:28:45.187;7920;NA;1
"730";"064";"n1";866;2017-05-18;"OUT";2017-05-18 11:28:49.757;7920;NA;0
"731";"064";"n2";867;2017-05-18;"IN";2017-05-18 11:31:19.615;7920;NA;0
"732";"064";"n2";868;2017-05-18;"BACK";2017-05-18 11:31:28.278;7920;NA;1
"733";"064";"n2";869;2017-05-18;"OUT";2017-05-18 11:31:30.082;7920;NA;0
"734";"064";"n2";870;2017-05-18;"IN";2017-05-18 11:32:37.385;7920;"BT1";0
"735";"064";"n2";871;2017-05-18;"FRONT";2017-05-18 11:32:45.549;7920;"BT2";1
"736";"064";"n2";872;2017-05-18;"FRONT";2017-05-18 11:32:45.849;7920;"BT2";2
"737";"064";"n2";873;2017-05-18;"OUT";2017-05-18 11:32:52.272;7920;"BT1";0
"738";"064";"n2";874;2017-05-18;"IN";2017-05-18 11:32:56.832;7920;NA;0
"739";"064";"n2";875;2017-05-18;"OUT";2017-05-18 11:33:04.973;7920;NA;0
"740";"064";"n2";876;2017-05-18;"IN";2017-05-18 11:33:06.438;7920;NA;0
"741";"064";"n2";877;2017-05-18;"OUT";2017-05-18 11:33:13.878;7920;NA;0
"742";"064";"n2";878;2017-05-18;"IN";2017-05-18 11:34:46.625;7920;NA;0
"743";"064";"n2";879;2017-05-18;"OUT";2017-05-18 11:35:32.959;7920;NA;0
"744";"064";"n2";880;2017-05-18;"IN";2017-05-18 11:36:24.562;7920;NA;0
"745";"064";"n2";881;2017-05-18;"OUT";2017-05-18 11:36:33.187;7920;NA;0
"746";"064";"n2";882;2017-05-18;"IN";2017-05-18 11:37:08.476;7920;NA;0
"747";"064";"n2";883;2017-05-18;"OUT";2017-05-18 11:37:15.078;7920;NA;0
"748";"064";"n2";884;2017-05-18;"IN";2017-05-18 11:37:23.690;7920;NA;0
"749";"064";"n2";885;2017-05-18;"OUT";2017-05-18 11:37:34.278;7920;NA;0
"750";"064";"n2";886;2017-05-18;"IN";2017-05-18 11:38:15.796;7920;NA;0
"751";"064";"n2";887;2017-05-18;"OUT";2017-05-18 11:38:22.638;7920;NA;0
"752";"064";"n2";888;2017-05-18;"IN";2017-05-18 11:38:51.917;7920;NA;0
"753";"064";"n2";889;2017-05-18;"OUT";2017-05-18 11:39:00.318;7920;NA;0
"754";"064";"n2";890;2017-05-18;"IN";2017-05-18 11:40:13.276;7920;NA;0
"755";"064";"n2";891;2017-05-18;"OUT";2017-05-18 11:40:19.036;7920;NA;0
"756";"064";"n2";892;2017-05-18;"IN";2017-05-18 11:42:14.236;7920;NA;0
"757";"064";"n2";893;2017-05-18;"OUT";2017-05-18 11:42:28.877;7920;NA;0
"758";"064";"n2";894;2017-05-18;"IN";2017-05-18 11:43:43.739;7920;NA;0
"759";"064";"n2";895;2017-05-18;"OUT";2017-05-18 11:43:53.957;7920;NA;0
"760";"064";"n2";896;2017-05-18;"IN";2017-05-18 11:46:06.801;7920;NA;0
"761";"064";"n2";897;2017-05-18;"IN";2017-05-18 11:46:12.786;7920;NA;0
"762";"064";"n2";898;2017-05-18;"OUT";2017-05-18 11:46:17.117;7920;NA;0
"763";"064";"n2";899;2017-05-18;"OUT";2017-05-18 11:46:18.440;7920;NA;0
"764";"064";"n2";900;2017-05-18;"IN";2017-05-18 11:46:54.437;7920;NA;0
"765";"064";"n2";901;2017-05-18;"OUT";2017-05-18 11:46:59.944;7920;NA;0
"766";"064";"n2";902;2017-05-18;"IN";2017-05-18 11:48:23.477;7920;NA;0
"767";"064";"n2";903;2017-05-18;"IN";2017-05-18 11:48:54.798;7920;NA;0
"768";"064";"n2";904;2017-05-18;"OUT";2017-05-18 11:48:57.318;7920;NA;0
"769";"064";"n2";905;2017-05-18;"OUT";2017-05-18 11:48:59.944;7920;NA;0
"770";"064";"n2";906;2017-05-18;"IN";2017-05-18 11:49:07.036;7920;NA;0
"771";"064";"n2";907;2017-05-18;"OUT";2017-05-18 11:49:14.717;7920;NA;0
"772";"064";"n2";908;2017-05-18;"IN";2017-05-18 11:49:55.032;7920;NA;0
"773";"064";"n2";909;2017-05-18;"OUT";2017-05-18 11:50:02.940;7920;NA;0
"774";"064";"n2";910;2017-05-18;"IN";2017-05-18 11:51:08.598;7920;NA;0
"775";"064";"n2";911;2017-05-18;"BACK";2017-05-18 11:51:22.397;7920;NA;1
"776";"064";"n2";912;2017-05-18;"OUT";2017-05-18 11:51:23.348;7920;NA;0
"777";"064";"n2";913;2017-05-18;"IN";2017-05-18 11:51:43.266;7920;NA;0
"778";"064";"n2";914;2017-05-18;"IN";2017-05-18 11:51:52.752;7920;NA;0
"779";"064";"n2";915;2017-05-18;"OUT";2017-05-18 11:51:57.915;7920;NA;0
"780";"064";"n2";916;2017-05-18;"OUT";2017-05-18 11:51:59.109;7920;NA;0
"781";"064";"n2";917;2017-05-18;"IN";2017-05-18 11:52:27.436;7920;NA;0
"782";"064";"n2";918;2017-05-18;"OUT";2017-05-18 11:52:33.065;7920;NA;0
"783";"064";"n2";919;2017-05-18;"IN";2017-05-18 11:52:36.427;7920;NA;0
"784";"064";"n2";920;2017-05-18;"OUT";2017-05-18 11:52:49.278;7920;NA;0
"785";"064";"n2";921;2017-05-18;"IN";2017-05-18 11:54:12.539;7920;NA;0
"786";"064";"n2";922;2017-05-18;"OUT";2017-05-18 11:54:18.558;7920;NA;0
"787";"064";"n2";923;2017-05-18;"IN";2017-05-18 11:54:35.717;7920;NA;0
"788";"064";"n2";924;2017-05-18;"BACK";2017-05-18 11:55:59.447;7920;NA;1
"789";"064";"n2";925;2017-05-18;"OUT";2017-05-18 11:56:10.036;7920;NA;0
"790";"064";"n2";926;2017-05-18;"IN";2017-05-18 11:56:55.997;7920;NA;0
"791";"064";"n2";927;2017-05-18;"BACK";2017-05-18 11:58:19.634;7920;NA;1
"792";"064";"n2";928;2017-05-18;"OUT";2017-05-18 11:58:24.318;7920;NA;0
"793";"064";"n2";929;2017-05-18;"IN";2017-05-18 11:58:36.798;7920;NA;0
"794";"064";"n2";930;2017-05-18;"BACK";2017-05-18 11:58:45.309;7920;NA;1
"795";"064";"n2";931;2017-05-18;"OUT";2017-05-18 11:58:47.470;7920;NA;0
"796";"064";"n2";932;2017-05-18;"IN";2017-05-18 12:00:15.318;7920;NA;0
"797";"064";"n2";933;2017-05-18;"IN";2017-05-18 12:00:24.915;7920;NA;0
"798";"064";"n2";934;2017-05-18;"OUT";2017-05-18 12:00:27.421;7920;NA;0
"799";"064";"n2";935;2017-05-18;"OUT";2017-05-18 12:00:31.635;7920;NA;0
"800";"064";"n2";936;2017-05-18;"IN";2017-05-18 12:00:35.839;7920;NA;0
"801";"064";"n2";937;2017-05-18;"OUT";2017-05-18 12:00:42.318;7920;NA;0
"802";"064";"n2";938;2017-05-18;"IN";2017-05-18 12:01:03.062;7920;NA;0
"803";"064";"n2";939;2017-05-18;"OUT";2017-05-18 12:01:11.476;7920;NA;0
"804";"064";"n2";940;2017-05-18;"IN";2017-05-18 12:02:43.513;7920;NA;0
"805";"064";"n2";941;2017-05-18;"OUT";2017-05-18 12:02:50.358;7920;NA;0
"806";"064";"n2";942;2017-05-18;"IN";2017-05-18 12:03:21.917;7920;NA;0
"807";"064";"n2";943;2017-05-18;"OUT";2017-05-18 12:03:28.996;7920;NA;0
"808";"064";"n2";944;2017-05-18;"IN";2017-05-18 12:03:34.996;7920;NA;0
"809";"064";"n2";945;2017-05-18;"OUT";2017-05-18 12:03:44.717;7920;NA;0
"810";"064";"n2";946;2017-05-18;"IN";2017-05-18 12:06:28.388;7920;NA;0
"811";"064";"n2";947;2017-05-18;"OUT";2017-05-18 12:06:37.757;7920;NA;0
"812";"064";"n2";948;2017-05-18;"IN";2017-05-18 12:08:17.711;7920;NA;0
"813";"064";"n2";949;2017-05-18;"OUT";2017-05-18 12:08:27.200;7920;NA;0
"814";"064";"n2";950;2017-05-18;"IN";2017-05-18 12:08:44.957;7920;NA;0
"815";"064";"n2";951;2017-05-18;"OUT";2017-05-18 12:08:53.092;7920;NA;0
"816";"064";"n2";952;2017-05-18;"pers_trans";2017-05-18 12:10:15.519;7920;"Peter Loes Transponder in Box um 12:10 Uhr";0
"817";"077";"n1";1315;2017-05-25;"pers_trans";2017-05-25 10:10:18.848;8640;"Peter Loes Transponder in Box um 10:08 Uhr";0
"818";"077";"n2";1316;2017-05-25;"pers_trans";2017-05-25 10:10:29.559;8640;"Peter Loes Transponder in Box um 10:10 Uhr";0
"819";"077";"n2";1317;2017-05-25;"FRONT";2017-05-25 10:17:30.690;8640;NA;1
"820";"077";"n2";1318;2017-05-25;"IN";2017-05-25 10:17:34.302;8640;NA;0
"821";"077";"n2";1319;2017-05-25;"OUT";2017-05-25 10:17:40.417;8640;NA;0
"822";"077";"n2";1320;2017-05-25;"IN";2017-05-25 10:17:57.099;8640;NA;0
"823";"077";"n2";1321;2017-05-25;"OUT";2017-05-25 10:18:05.140;8640;NA;0
"824";"077";"n2";1322;2017-05-25;"FRONT";2017-05-25 10:23:34.660;8640;NA;1
"825";"077";"n2";1323;2017-05-25;"IN";2017-05-25 10:23:35.499;8640;NA;0
"826";"077";"n2";1324;2017-05-25;"OUT";2017-05-25 10:23:40.180;8640;NA;0
"827";"077";"n2";1325;2017-05-25;"IN";2017-05-25 10:25:14.730;8640;NA;0
"828";"077";"n2";1326;2017-05-25;"OUT";2017-05-25 10:25:19.759;8640;NA;0
"829";"077";"n2";1327;2017-05-25;"IN";2017-05-25 10:27:14.115;8640;NA;0
"830";"077";"n2";1328;2017-05-25;"OUT";2017-05-25 10:27:18.219;8640;NA;0
"831";"077";"n2";1329;2017-05-25;"IN";2017-05-25 10:31:06.394;8640;NA;0
"832";"077";"n2";1330;2017-05-25;"OUT";2017-05-25 10:31:14.496;8640;NA;0
"833";"077";"n2";1331;2017-05-25;"IN";2017-05-25 10:32:50.859;8640;NA;0
"834";"077";"n2";1332;2017-05-25;"OUT";2017-05-25 10:32:55.288;8640;NA;0
"835";"077";"n2";1333;2017-05-25;"IN";2017-05-25 10:34:32.141;8640;NA;0
"836";"077";"n2";1334;2017-05-25;"OUT";2017-05-25 10:34:41.983;8640;NA;0
"837";"077";"n2";1335;2017-05-25;"IN";2017-05-25 10:37:06.461;8640;NA;0
"838";"077";"n2";1336;2017-05-25;"OUT";2017-05-25 10:37:12.342;8640;NA;0
"839";"077";"n2";1337;2017-05-25;"IN";2017-05-25 10:37:49.901;8640;NA;0
"840";"077";"n2";1338;2017-05-25;"OUT";2017-05-25 10:37:54.341;8640;NA;0
"841";"077";"n2";1339;2017-05-25;"IN";2017-05-25 10:38:46.178;8640;NA;0
"842";"077";"n2";1340;2017-05-25;"OUT";2017-05-25 10:38:53.621;8640;NA;0
"843";"077";"n2";1341;2017-05-25;"IN";2017-05-25 10:46:47.263;8640;NA;0
"844";"077";"n2";1342;2017-05-25;"OUT";2017-05-25 10:46:53.983;8640;NA;0
"845";"077";"n2";1343;2017-05-25;"IN";2017-05-25 10:47:23.963;8640;NA;0
"846";"077";"n2";1344;2017-05-25;"OUT";2017-05-25 10:47:29.490;8640;NA;0
"847";"077";"n2";1345;2017-05-25;"IN";2017-05-25 10:51:47.581;8640;NA;0
"848";"077";"n2";1346;2017-05-25;"OUT";2017-05-25 10:51:59.618;8640;NA;0
"849";"077";"n2";1347;2017-05-25;"IN";2017-05-25 10:54:27.568;8640;NA;0
"850";"077";"n2";1348;2017-05-25;"OUT";2017-05-25 10:55:13.180;8640;NA;0
"851";"077";"n2";1349;2017-05-25;"IN";2017-05-25 10:57:48.232;8640;NA;0
"852";"077";"n2";1350;2017-05-25;"OUT";2017-05-25 10:57:59.980;8640;NA;0
"853";"077";"n2";1351;2017-05-25;"IN";2017-05-25 10:59:50.624;8640;NA;0
"854";"077";"n2";1352;2017-05-25;"OUT";2017-05-25 10:59:56.135;8640;NA;0
"855";"077";"n2";1353;2017-05-25;"IN";2017-05-25 11:00:28.293;8640;NA;0
"856";"077";"n2";1354;2017-05-25;"OUT";2017-05-25 11:00:37.421;8640;NA;0
"857";"077";"n2";1355;2017-05-25;"IN";2017-05-25 11:01:09.578;8640;NA;0
"858";"077";"n2";1356;2017-05-25;"OUT";2017-05-25 11:01:14.976;8640;NA;0
"859";"077";"n2";1357;2017-05-25;"IN";2017-05-25 11:02:04.299;8640;NA;0
"860";"077";"n2";1358;2017-05-25;"OUT";2017-05-25 11:02:14.263;8640;NA;0
"861";"077";"n2";1359;2017-05-25;"IN";2017-05-25 11:04:26.019;8640;NA;0
"862";"077";"n2";1360;2017-05-25;"BACK";2017-05-25 11:04:36.219;8640;NA;1
"863";"077";"n2";1361;2017-05-25;"OUT";2017-05-25 11:04:38.744;8640;NA;0
"864";"077";"n2";1362;2017-05-25;"IN";2017-05-25 11:07:26.000;8640;NA;0
"865";"077";"n2";1363;2017-05-25;"OUT";2017-05-25 11:07:34.059;8640;NA;0
"866";"077";"n2";1364;2017-05-25;"IN";2017-05-25 11:07:40.045;8640;NA;0
"867";"077";"n2";1365;2017-05-25;"OUT";2017-05-25 11:07:45.223;8640;NA;0
"868";"077";"n2";1366;2017-05-25;"IN";2017-05-25 11:13:59.013;8640;NA;0
"869";"077";"n2";1367;2017-05-25;"OUT";2017-05-25 11:14:21.700;8640;NA;0
"870";"077";"n2";1368;2017-05-25;"IN";2017-05-25 11:14:50.621;8640;NA;0
"871";"077";"n2";1369;2017-05-25;"OUT";2017-05-25 11:14:55.418;8640;NA;0
"872";"077";"n2";1370;2017-05-25;"IN";2017-05-25 11:16:11.980;8640;NA;0
"873";"077";"n2";1371;2017-05-25;"OUT";2017-05-25 11:16:21.332;8640;NA;0
"874";"077";"n2";1372;2017-05-25;"IN";2017-05-25 11:18:23.611;8640;NA;0
"875";"077";"n2";1373;2017-05-25;"OUT";2017-05-25 11:18:33.703;8640;NA;0
"876";"077";"n2";1374;2017-05-25;"IN";2017-05-25 11:26:52.642;8640;NA;0
"877";"077";"n2";1375;2017-05-25;"OUT";2017-05-25 11:26:57.582;8640;NA;0
